date,AAPL,MSFT,AMZN,FB,GOOGL,WMT,JNJ,JPM,V,PG,NVDA,MA,UNH,DIS,HD,BAC,VZ,ADBE,NFLX,CMCSA,KO,CRM,PFE,T,MRK,PEP,ABT,INTC,CSCO,TMO,ABBV,NKE,AVGO,XOM,ACN,QCOM,CVX,COST,LLY,MCD,MDT,TXN,NEE,HON,UNP,AMGN,CHTR,PM,UPS,BA,C,LOW,MS,SBUX,WFC,AMD,IBM,BLK,INTU,MMM,AMT,LMT,CAT,ISRG,GE,SCHW,AXP,SYK,CVS,TGT,GS,DE,FIS,MDLZ,TJX,MO,MU,AMAT,CELG,ZTS,SPGI,ADP,ANTM,FISV,FDX,CL,PLD,CB,BDX,GILD,CI,AET,ATVI,LRCX,USB,CSX,SHW,ADSK,CCI,DUK,CME,ITW,AGN,EQIX,SO,ECL,PNC,D,GPN,NSC,GM,APD,EL,MMC,PGR,HCA,EW,ILMN,ADI,MCO,DG,ESRX,HUM,WM,NOC,BSX,AON,NEM,EMR,PX,MNST,ETN,KMB,COF,CTSH,ROP,IDXX,ALGN,GD,COP,ROST,BBT,MAR,EXC,MET,PSA,EA,AEP,BAX,CMG,KLAC,TEL,SNPS,DLR,APH,BIIB,CDNS,MCHP,SYY,APC,SRE,CTAS,STZ,A,GIS,BK,EBAY,XLNX,FCX,XEL,PAYX,TRV,PH,F,PPG,WBA,CNC,ALXN,RHT,TROW,CMI,JCI,ORLY,VRSK,RTN,TDG,YUM,VFC,ALL,AIG,ZBH,KMI,STI,ANSS,RMD,SBAC,RSG,BLL,AFL,LYB
2015/9/16,0.891452543,1.764159703,0.255220418,0.915132367,1.356108611,0,0.676038202,1.119820829,0.776866638,2.65095729,0.41979673,1.874029718,1.805330835,0.903466562,1.81738367,0.499059968,0.820120284,1.302681992,6.110458284,1.950608447,1.450421941,1.183178902,-0.320024383,0.676090965,1.234288969,1.097092704,1.032243099,-0.271370421,1.13458529,1.841997544,0.436868254,2.74368231,-0.564885496,1.325783732,1.997087581,0.597921074,2.046975463,1.07815174,0.608939228,0.816621873,1.473377097,0.293747377,1.102362205,1.107977438,2.280660926,-1.178115016,1.333260478,2.341475763,1.320909277,1.10793934,1.42969056,1.735166532,1.509322285,0.169295197,0.151457781,2.209944751,1.22118551,2.089482936,-0.407424174,1.538570618,0.801897447,0.399007348,2.663638241,0.719868026,2.914979757,0.926538716,1.541938057,0.810044552,0.64432346,0.622083981,1.303002335,2.449804268,1.544064093,1.885673624,-0.29774564,4.878515401,-0.911300122,0.924744898,0.624743115,-1.753597122,1.387544369,1.364221364,2.081472831,1.469205454,-2.635597159,1.841290533,1.152542373,1.180590295,0.853066627,0.578778135,1.099611902,0.250323694,1.776563034,1.974504642,1.581508516,1.513551566,-0.583509852,0.802081075,-0.450160772,1.39242844,0.478113047,1.9109821,1.715603174,-0.664296615,0.436784323,1.018161805,-0.253053141,0.620934358,1.033131457,2.058188286,0.503819275,0.527097253,1.564348626,0.947427085,1.259111995,-0.432182819,0.688006952,-0.464547677,0.330090341,1.158530548,2.00146092,-0.314969989,0.413311863,0.22052927,1.407104233,1.255980861,0.906979316,2.343255225,1.633951091,0.940860215,-0.191724138,1.796516957,1.496402878,0.349051633,1.112185687,0.939944487,1.44076841,1.971466525,0.570898451,1.125026534,-2.099898063,0.493421053,1.636799774,1.162790698,1.770186335,1.145760685,1.141853316,0.843043347,0.25076623,0.623005411,0.923609775,0.954575379,0.419463087,1.126488574,0.736291416,0.571355613,1.54787234,-0.159890361,0.16653856,1.825026836,0.701012574,1.260306243,0.963647759,1.548859476,1.660384132,0.481622307,1.96772924,-0.372439479,2.520252025,0.947143294,0.982882385,1.330913491,2.374155486,3.335750544,0.693925483,0.967399206,-0.111856823,-0.75730256,1.536693954,0.441784238,1.89409883,1.528583638,1.938000411,0.686530276,0.534504152,0.81706563,1.441889372,0.911810799,0.996050146,0.93135564,-0.090808193,1.50703282,-0.466229839,0.695052539,0.118906064,0.067027124,0.744786495,1.645839683,0.79447323,1.234119782
2015/9/17,-1.494282744,0.547445255,1.552495564,0.291482241,0.422832981,0.171740827,0.532935408,-1.297263091,0.642398287,0.229555237,2.354235424,0.827255905,1.12923463,0.97323601,1.121841856,-1.926662523,-3.405639913,0.479072113,2.516862982,1.369141654,1.481674032,0.732600733,1.29949549,-1.068376068,-0.562827151,0.49918611,0.539547698,0.510204082,-0.154738878,1.294212219,1.304904051,0.63246662,-0.046061723,0.654218345,0.295737304,0.310899781,1.067249582,0.993284045,2.021547028,-0.143545576,0.819436458,0.606694561,0.934579439,-0.069735007,1.604095563,1.704047956,1.418172014,0.791491467,0.919656392,0.683477146,-0.791658621,0.99009901,-1.195335277,1.476605586,-1.644612476,1.081081081,-0.162667751,0.925895845,-3.0875,-0.481809929,1.154061625,0.387728396,-0.898364173,0.947833331,-0.590086546,-2.852459016,0.49744731,0.622740056,-0.377171216,0.309119011,-0.316201297,-1.281893258,-0.832018362,0.523803981,2.47440273,-0.766143743,0,0.568720379,0.236908749,2.402745995,-0.498620836,0.571356018,-0.188425303,1.187304529,1.152325106,0.768,0.857908847,0.247206566,1.101064606,0.246620387,0.888604535,0.50809368,1.946962068,-1.569400095,-0.694610778,0.762829404,0.020100503,-0.129032258,-0.03875969,0.568264607,-2.548376864,1.210538808,-1.66,0.722858249,0.752233192,2.641423772,-1.312596514,0.778724655,0.77574048,0.73447031,0.679172057,1.595155454,0.776598499,-0.377254325,1.505235602,0.356760614,0.751636337,0.982559568,0.19047619,-0.156617071,1.575479805,0.429235722,0.096220666,-0.100020004,0.359415508,0.886001181,0.811136687,2.537128713,0.841605524,1.407646947,2.802384341,-1.116513596,1.096304697,-0.820371464,0.031882672,0.637460159,1.028011573,0.589860109,0.241254524,2.980688497,4.518950437,-1.854882706,-0.027766209,1.543513957,-3.326213,0.536840032,1.128962223,1.300148588,0.399666481,0.113073815,-2.592945663,1.353113792,-0.355054302,0.604710376,1.346412772,1.047353053,0.047142633,-1.418439716,0.370891418,2.710688689,0.607734807,0.255903222,0.977729495,0.637825846,0.644477796,0.100908174,1.119258973,0.514018692,1.492537313,0.696125908,0.765529309,0.746268657,-1.175814472,1.473684211,-0.22264631,-1.151971644,1.247800352,0.030281008,-0.297029703,0.638479001,-1.057501652,-0.4791994,0.725017118,-0.013636983,0.85445742,0.580452972,0.980272025,1.129464916,0.025505866,-0.324675325,1.363360937,0.824810294,-1.607798456,0.157617262,0.384006334,-1.39323033,-0.073928043,0.584707646,-0.719671008,2.617425601
2015/9/18,-1.622477246,-1.701451906,0.907761551,0.16146394,-0.747368421,-1.402743142,-1.134435963,-2.580541753,-1.120567376,-0.701402806,-1.762682717,-0.852855446,0.756823821,-1.310843373,-1.953594665,-1.774397972,-0.247024478,-1.932245922,-1.099872336,-1.073593074,-0.845286885,-1.230769231,-0.875339571,0,-2.093549604,-0.885433538,-1.267412651,-2.521150592,-2.169701666,-0.436473296,-0.707189763,-0.698324022,-2.764976959,-2.342586324,-3.61972547,-1.513217867,-2.073791349,-1.019837944,4.864736592,-1.170551391,-0.242406959,-2.05864005,0.061728395,-2.552088526,-1.937073116,-1.304635762,1.031475968,-0.895705521,-1.782495494,-1.854826932,-2.471778902,-2.676399027,-3.098259073,-1.332398317,-2.556217567,-1.069518717,-2.253903598,-0.939934333,-1.082279001,-2.322481055,-0.132919805,-2.162892869,-3.111892843,-0.898196623,-2.216066482,-3.982450219,-1.367721766,-1.127969655,-1.544286141,-1.784797124,-2.930107527,-1.086277937,-1.576739476,-0.949513664,-1.31695809,-0.955882353,-5.824647456,-1.162425385,-0.4400978,0.335195531,-1.919181149,-0.845852796,-1.409115426,-1.448114018,-2.339063027,-0.531914894,0.212652844,-1.765634247,-0.382257483,-1.403189066,-0.591882751,-0.711127635,0.329272308,-2.084483711,-1.736613603,-4.026152787,-1.1414791,-0.818260121,-0.930593253,0.231816865,-2.170138889,-1.113977486,-0.836892414,-1.797382789,0.676621559,-1.202239935,-2.660109534,0.379064003,-0.89223233,-2.706376668,-2.13620302,-2.304281457,-0.423837657,-2.909393184,-2.417794971,-2.275151084,0.38907728,0.530284602,-2.851711027,-2.117647059,-1.170332769,-1.982666508,-0.02670227,-1.001201442,-1.391416662,-2.049180328,-3.229313907,1.025950513,-3.937513375,-1.950853498,-0.657132679,-4.370788563,0.107506778,-2.938062467,-1.976095618,-2.409488915,-0.457813352,1.406654147,-1.808593473,-2.303302079,-2.291293086,-2.279043913,-4.096653243,-0.161707633,-3.261784512,0.445794347,-0.171747531,1.466813348,-0.702583892,-0.260602471,-1.898610296,-1.849766769,-1.06895829,0.869977855,-1.651167204,-1.689804636,-1.189909567,-1.369227199,-0.662589195,-4.692082111,1.317957166,-1.079011486,-2.136325213,-1.942683935,-0.98245614,-2.52016129,-3.320610687,-2.022315202,-8.823529412,0.721370604,-0.086824398,-1.787654321,-4.34537246,-1.728907331,-1.466369142,-3.406544151,-1.674830147,0.199794151,-0.666761243,-2.326237135,-3.841015364,-2.571713775,-1.635542048,-0.859247136,-1.816812576,-0.241730003,-3.106419124,-1.577551305,-2.354441139,-2.091548088,-1.414765368,-0.85078534,-2.985074627,-1.649555025,-0.280001577,-0.072457205,-0.567200986,-1.4607244,-1.760441836,-2.154670394
2015/9/21,1.600071512,0.623124856,1.550766914,1.579795809,-0.307561777,0.173885552,-0.943699732,0.493583416,0.731602353,0.922589015,1.531728665,0.81119338,-0.34888971,0.068366051,0.252217777,0.451612903,0.2476362,4.170931423,-1.145070003,0.367582706,0.594161715,0.62305296,-1.827040195,0.123418698,-2.350221537,1.568798344,-0.543541113,0.468668634,0.396039604,-0.151442691,0.534169917,0.879922644,-0.300157978,0.845812535,3.027745543,-0.037023325,1.130310511,0.275229358,-1.436976692,0.78961039,0.042881647,-0.106157113,0.154225787,-0.562659847,0.08563599,-1.81842582,0.884117461,1.002847592,0.163234095,0.401785714,0.499101976,0.470588235,0.593483557,1.208244492,0.946745562,-2.162162162,0.652868454,0.594657828,0.960170697,0.100567488,-0.138642413,0.264001974,0.418935903,-1.834108678,0.525698098,0.878734622,0.785789752,-0.242301868,0.688119814,0.601385802,0.636942675,-0.618530674,0.602586714,-0.093523498,0.490782017,0.742390497,0.651041667,-1.080737444,-4.043876883,-1.759465479,0.500054354,0.662083015,0.54024482,1.09188059,-0.19326339,0.454944529,1.24668435,0.682799478,0.275123081,-3.34534701,-0.3685852,0.388265746,2.100426649,-4.934442408,0.89592538,0.537827178,-0.987965523,0.955275727,0.948727984,0.101185314,0.687666371,-0.272738053,-3.346425068,1.030745879,0.579374276,0.725286533,0.987484212,0.029048656,1.147396293,-0.076209831,-0.279008699,-0.401785714,0.541725784,1.54109589,1.684836472,-1.527828301,-0.440904565,-3.68757259,-0.088952144,1.141826923,0.499357968,0.096899225,-0.165598291,1.072006472,0.720409621,-1.075911536,0.573033708,-0.806451613,0.289596792,0.191314329,0.905728462,0.342791849,0.863799785,1.008999182,0.796618436,0.292713968,-0.457695828,-0.978162124,0.12615795,0.438138953,0.163132137,0.82480091,1.057051839,-1.198574668,1.174679139,0.653531018,0.444444444,0.018070112,0.1115138,0.18394792,-2.134876297,0.147492625,0.254237288,1.521091422,-0.486298726,-5.872204473,0.192678227,0.140941176,1.10312981,0.092307692,-0.054200542,1.395730706,0.180604633,-0.491780244,0.389794472,0.827300931,1.401500197,0.09489917,-0.284629981,0.298418383,0.868998479,0.683829445,0.137659784,-0.422237861,0.3127359,0.951276102,-0.867748674,-4.205438066,1.585261354,0.389722864,-0.729419937,-0.225943002,-0.634197902,0.797908928,-0.038350911,0.253230877,-0.701314966,0.439716312,0.887883008,1.278234985,-0.879231935,0.142244224,0.901856764,0.993046796,-0.636715969,0.280975256,1.140873016,0.877325669,0.667603654,2.059278657
2015/9/22,-1.002903396,-0.665137615,-1.284308456,-2.750740584,-1.97112462,-0.718005365,-0.530583523,-1.080550098,-1.295927086,-0.042851021,-1.875,-1.269104067,0.041189554,-0.956470818,-0.329660796,-0.770712909,-0.94318437,0.429869811,-2.568182183,-1.01151029,-0.92449923,-0.21108922,-1.240694789,-0.986132512,-0.848293549,-1.378311702,-2.441860465,-1.589495508,-1.499013807,-0.845373992,-4.006072362,-0.331994319,-1.996514023,-0.976213392,-1.546180627,-0.777777778,-1.734326824,-0.900837497,-0.562507175,-0.309246469,-0.971567367,-1.636556854,-0.852068576,-2.040123457,-2.298785009,-2.392017496,-0.073030777,-1.415788183,-0.193505503,-1.793389655,-0.993048068,-0.424473068,-2.830037324,-0.456460674,-1.652989449,-5.248618785,-0.793610268,-2.526084569,0.270048139,-1.506996771,-1.549397457,-0.829293501,-1.76609651,-2.532385376,-0.965784886,-2.473867596,-1.723121274,-1.103127214,-0.331658291,0.428849903,-2.030820033,-0.800203226,-0.949598247,-2.410484437,-1.273439687,-0.718496684,-1.875808538,-3.791773779,-2.166865723,-0.838812061,-2.184964846,-1.100430053,0.027207183,-1.212225669,-1.486860304,-1.890989989,-0.44537595,0.039892291,-1.046931408,-1.654077828,-0.291690381,-0.27503223,-0.032144005,-3.351623906,-0.997445566,-3.459343795,-3.194678274,-0.344086022,-1.249980614,-0.449097473,-0.660938533,-1.391200951,-0.445959662,-0.143251459,-0.921658986,-2.195750733,-1.000568505,-0.174241324,-0.078534031,-2.071946104,-3.192890059,-1.815329449,-1.193072482,-2.098557242,-1.202079272,-0.233961335,-0.514285714,-4.225705959,-2.012108262,-1.079421668,-0.454287337,-0.762342691,-0.936379689,-1.300780468,-1.554649169,-0.906344411,-0.569768741,-7.256850346,-1.732563305,-1.919037617,-1.054052604,-1.024862403,-0.935098602,-1.52537797,-1.096774194,-2.214326502,-0.945874934,-0.988177509,-1.058391533,-1.100955546,-1.384364821,-1.579689704,-3.166642785,-6.852459016,-2.021070737,0.087217754,-2.626320297,-1.35501355,-2.979671401,-0.47556689,-1.182466871,-3.9109802,-0.633981403,-1.776336114,-2.109835557,-1.907541918,-0.317307692,-1.879468702,-0.431362598,-1.122041193,0.531453362,-1.133603239,-0.991377959,-1.32730867,-0.794211084,-1.538461538,-1.109597041,-1.706565537,-7.516650809,0.357036596,-1.550721516,-1.438274071,-1.384524745,-2.96819788,-2.666093313,-1.195127557,-0.615983142,-1.602119339,-0.955996064,-1.423436377,-3.026592022,-1.924053917,-0.478684232,0.122833356,-1.419528103,-1.46328717,-0.454029512,-0.804971049,-0.44866264,-1.625172891,-1.254078303,-1.295516938,-1.340694006,-1.376748252,-2.049751244,-2.612075199,-1.299656694,-2.834008097,-1.204188482,-2.006064847
2015/9/23,0.693120607,0.461787116,0.251567604,0.957354221,0.883695332,0.317889216,0.74020542,-0.16550811,0.851248016,-0.028579594,0.242038217,0.43463516,0.494071146,-0.098541585,0.670206284,0.841423948,-0.476082521,2.788308671,0.680412371,0.572586328,-0.077760498,0.0846143,1.099246231,-0.280112045,0.258654994,-0.092446571,0.357568534,0.386235955,0.160192231,0.111906353,0.421718503,0.71690855,0.088924818,0.374895862,1.216848674,-0.39193729,-0.954373121,1.306725375,-0.051951051,0.31020577,-0.259702785,-0.032411409,0.082832885,-1.141602865,-0.175151798,0.847220277,-0.334098977,-0.603046316,-0.48954615,-0.686688802,0.180505415,0.44098192,0.030841121,0.617283951,0.329796956,-1.457725948,-0.709397447,-0.09942005,1.06557377,-0.284153005,-0.473826715,0.104218362,-0.679501699,0,1.544715447,0.857449089,0.173333333,0.143266476,0.292427145,0.711697723,-0.14605921,-0.85787452,0.147492625,0.407673861,0.453579022,0.204119503,-2.43902439,-2.605210421,-1.028950122,0.571559214,0.143757603,0.869676429,0.503195974,0.087234661,0.4001404,0.016196955,0.236842105,0.239258299,0.302809194,1.788839199,0.078487335,1.016978368,-0.321543408,-2.378394967,0.356309129,-2.253417067,-1.446447508,0.701337937,-0.045805523,-0.694817157,0.421379463,-0.1929338,1.438721137,-0.426871938,-0.462790698,-0.33630249,0.424945446,0.174545455,1.222600646,-1.349948079,0.595035702,-0.905424941,0.272656453,0.755980861,0.361723117,1.382374722,1.414417002,-0.472168302,0,-0.340374412,1.140901312,1.024265333,1.063951604,0.233171127,-0.300228173,0.609756098,-0.56741573,0.324675325,-1.842224231,-2.248612869,0.180709284,0.115244487,0.130841121,0.328992461,0.472928898,-0.81754477,0.769230769,1.051318603,-1.01877456,0.420079815,0.701899257,-0.085984523,-0.014797277,0.175994368,1.382488479,-0.091982959,0.542362943,-0.164835165,1.392078071,0.477146814,-1.258510419,-0.391689373,0.44661846,0.15725743,-0.604199683,2.525951557,1.089997106,-1.221264368,-0.127420999,-1.795429815,-1.251483439,0.222417222,0.890470822,-0.3720664,0.871731009,0.15625,0.236220472,-0.23872679,2.469135802,0.148235992,0.612557427,-0.202675314,0.059743105,-1.602330663,-0.817318312,0.628053036,0.619801011,-0.532051282,2.69694819,-0.072928821,0.829875519,-0.375001378,0.358067831,0.231733915,1.075111889,-0.300539203,-0.633472697,-0.213411162,0.589356908,-0.105448155,0.144553433,-3.005008347,0.226485478,0.044316419,0.832994718,0.454756381,0.645962733,-2.62345679,0.353294471,-1.106879314
2015/9/24,-0.820829656,-0.551597334,-2.084269663,-0.603448276,-1.316229263,0.293115741,-0.848098531,-1.425729443,-0.371959943,-0.314465409,-1.402710768,-1.84876366,-2.269747624,-2.110869994,-0.70888812,-1.155327343,-0.318906606,-0.820939917,-0.901085398,-1.900674433,-0.103761349,-0.732703959,-0.37278658,-0.280898876,-0.337368526,-0.446331374,-1.567695962,-2.518363064,-0.359856058,-1.334941697,-2.152230971,-1.475694444,-3.521524917,-0.788490801,-1.695437731,-1.836237587,-0.871172122,0.701016474,-1.726826451,-0.734460365,-1.837118472,-2.020966173,-0.19656528,-2.539041751,-1.894958475,-1.853780462,-3.624554787,-0.200150113,-1.035154248,-3.366005623,-2.402402402,-1.24396312,-2.273130717,0.210341805,-1.386138614,-1.775147929,-0.560420315,-0.796151932,0.393928861,-1.074090311,-0.969167989,-1.065886669,-7.853477765,-0.572872809,-1.321056845,-2.550478215,-1.703713563,-0.470059268,-0.864669214,0.12848516,-1.648326301,-4.042360842,-0.073637703,-0.835920707,-0.705517144,0.074074074,-1.351351351,-1.989026063,-0.995594714,-2.227779041,-2.075971731,-0.950931913,-2.035182679,0.23242301,-1.342469585,-0.477732794,-0.840115516,-0.397812034,0.163750773,-3.046800382,-0.684443177,-2.346216193,-0.096774194,-3.803835272,-1.567091087,-1.662887377,-3.232331927,-0.953605486,-0.779050736,0.277534327,-1.389134276,-1.800169143,-2.083698126,-1.939700611,0.067755426,-0.875512996,-0.949222324,-0.159721214,-1.216461047,-1.672368421,-2.771674835,-2.311117936,-0.220121714,-1.092221484,-0.655307995,-0.574385196,-1.238938053,-2.87017026,-4.633836089,-0.843797087,0.183305133,-0.893180447,-1.314629164,-0.030342874,-1.409298964,0.636363636,-0.841855472,1.100323625,-1.439263097,-1.862178849,0.901916573,-2.585898131,-0.117603136,-1.379969941,-1.704268788,-1.27567709,-1.105554093,-1.093281608,-1.014556683,-1.003974064,-0.90200902,-0.367183018,0.310788812,-0.035137034,-1.385281385,-0.843145806,-1.341303397,0.421940928,-1.571125265,-0.528641041,-2.298370247,-2.359377671,-1.03747618,-0.549536819,-1.743896363,-3.098211272,-0.90648855,-2.812121212,0.051033427,-1.052631579,-0.021850759,-0.735581677,-0.894538606,-1.896006895,-0.273368607,-0.832033281,-1.472898665,-1.162650166,-3.915662651,0.296033156,-0.456621005,-0.162469537,-5.532888845,-1.77646188,-2.906458797,-1.722145169,-2.259685524,-1.57891345,-0.829302004,-0.846591738,-3.140096618,-2.25903073,0.679581027,-0.720794234,-0.235837705,-2.030321837,-1.453525437,-1.041659236,-0.448044115,-0.950035186,-1.855861429,-2.375215146,-0.704506181,-0.542635659,0.020149103,-2.115668884,0.17279684,-1.442155309,0.03520507,-2.731977374
2015/9/25,1.468363442,1.132424312,-0.281140628,-0.195143105,-0.390865276,0.505529226,-1.105965677,2.371342079,0.818495118,3.168913106,3.911111111,0.654755299,-3.387272575,0.342603789,1.044844092,2.662337662,0.708409506,-0.935700576,4.949369704,0.267857143,2.129317061,2.129169624,-1.309635173,0.657589984,-2.17045002,1.334062329,-2.465009653,2.726946537,3.531300161,-0.383079306,-1.502145923,8.105726872,4.813729594,1.450083659,0.731681823,1.087993892,2.423435419,0.946745562,-2.175599436,1.207196449,-2.626731506,3.242885506,0.725614181,1.41704818,2.038869679,-3.254102999,-1.222826087,0.714464778,1.15990058,1.651203019,2.297435897,1.289270895,2.151051625,0.997026412,2.550200803,1.204819277,1.817541388,0.62196957,0.911713791,2.348770219,0.99009901,1.723792343,0.139211137,-2.524694475,0.851926978,2.58087968,1.178063643,-1.12936345,-0.37525355,1.052226357,1.910478257,0.592193809,-0.029476787,2.227842004,0.113684809,1.017764619,0.342465753,0.734779566,-4.841149773,-2.627295978,0.225529995,1.600102407,-2.708713189,1.217391304,1.24734231,1.928240176,0.741329097,2.2666001,-1.655965098,-2.285489114,-2.089016511,-2.909313297,2.001937359,2.222222222,2.730348259,1.652574942,0.871769782,1.125054089,1.530746899,1.835396941,1.083962285,0.996555118,-2.128040057,-0.523184978,1.237450385,1.030453584,2.586306431,0.727166958,0.524017467,0.797548475,1.616547888,-0.184704865,2.725149234,0.59535241,0.593667546,-2.948760962,-2.35125448,-7.584185819,2.667682927,0.982676527,0.6052076,-2.630617464,-2.150013539,1.052205585,0.696395846,-2.107798856,2.062678063,4.609475032,1.799065421,2.080162354,0.893854749,1.494298073,1.285813071,2.29980604,0.462351387,1.623484196,-1.610327389,-0.320912819,2.05362448,-0.876611029,0.703351262,2.096049752,0.383593981,2.144112478,3.086040386,0.508234374,1.921087631,0.812933869,-1.495542134,0.946494644,2.566295979,1.575906146,-0.406504065,0.323650142,2.109533469,-2.368347729,0.337024555,2.319780494,0.510073961,-0.76787714,1.486176374,1.590615077,1.116389549,-0.146412884,1.052259263,1.468274777,0.379111023,1.773049645,0.313479624,1.210153483,1.354303189,0.16273393,1.559043506,1.808590806,0.504645028,-0.258732212,-3.045475653,-3.520167627,1.045296167,1.030472545,1.487023183,1.511022827,1.379282285,0.780821918,1.833269008,0.606334842,1.203260448,0.346020761,1.904102475,1.580817052,-1.659838218,2.662200282,2.382864793,-0.389711613,0.765511684,-0.292590845,1.626416954,-0.032159511,1.319725497,3.526354863
2015/9/28,-1.385721803,-1.268281536,-5.191081703,-4.214642624,-3.410432186,-0.220056586,-0.947553989,-1.938557582,-4.529269335,-0.277970813,-0.983746792,-2.811466373,-3.666579884,-1.290419763,-1.887280248,-2.719797596,-0.862264579,-3.087914749,-3.670965836,-2.67141585,0,-4.141765115,-3.191153239,-0.870955003,-2.116832892,-0.507176001,-3.509531526,0.034928397,-0.813953488,-4.189167076,-4.974400871,-1.507742461,-3.506389776,-0.49477735,-0.591470375,-0.83081571,-1.521060842,-1.186125095,-5.681913756,-1.723784117,-3.174302902,0.170940171,0.133786148,-1.579965606,-0.853003038,-4.877157063,-5.689133425,-2.016179216,-0.501638002,-0.966893564,-1.844796471,-1.901975128,-3.880829824,-3.671458261,-1.703544155,-1.19047619,-1.425309624,-2.376125752,-1.418115279,-0.19484737,-1.269522838,-1.477832512,-2.703120173,-2.625929486,-2.212389381,-3.968816442,-1.960653105,-4.745586708,-2.249821847,-1.726984127,-3.036596318,-1.3914905,-2.963290579,-2.367770055,-2.058197303,-0.531232827,-4.982935154,-0.243139979,-3.33863275,-5.969436485,-3.904140414,-1.058334383,-4.436714701,-3.184421535,-1.595968081,-0.774265645,-0.604467806,-2.040617067,-4.829776235,-4.657727594,-2.837451426,-6.145955188,-1.234567901,-1.262787724,-2.415636744,-1.852551985,-3.139468231,-1.668806162,0.168962828,0.615076527,0.232635427,-2.10744305,-9.468298922,-2.856628242,1.554889299,-2.303979601,-1.913337085,0.129945134,-3.12771503,-0.989047461,-2.702702703,-1.956769952,-2.577059121,-1.86139748,-1.049180328,-8.163007822,-2.261048304,-5.332080568,-0.779510022,-2.82905297,-2.336317851,-0.900562852,-4.411113571,-0.52062475,-1.41955836,-2.614580129,-1.697186244,-2.386780906,-1.618085839,-1.510934394,-1.808859358,-3.273924835,-1.51305471,-2.356446371,-1.528599606,-0.886802295,-2.867577438,-2.27150778,-1.721189185,-2.291586291,-2.773212818,-1.861252115,-2.939447384,0.068823125,-2.069582251,0.072932367,-4.378715384,0.49832382,-5.051094891,-2.874636209,0.437864887,-2.137562489,-1.026852846,-1.77039893,-2.145411204,-4.751712329,-1.727447217,-0.463188688,-1.776198934,-4.384975012,0.570690212,-0.755361329,-1.957560097,-2.287390029,-3.500175009,-1.447028424,-4.289498453,-2.43902439,-10.20833333,0.933216681,-1.530172414,0.294476036,-1.690695986,-3.330866025,-3.685952299,-3.360452777,-12.88015505,-3.613313063,-2.510344828,-0.27684686,-2.884965417,-2.218301124,-1.619376329,-2.541796928,-0.322152738,-1.628137087,-2.940424444,-2.629310345,-2.395107865,-3.042489946,-2.873624613,-5.409582689,-2.706589958,-1.453163425,-1.819272291,-1.135933359,-0.55771096,-2.589673476,-1.328586315,-4.1233417
2015/9/29,-4.073283529,-0.358754774,-0.775528757,-2.789748242,0.030752298,-0.387523629,2.146829811,-1.6083096,0.253617783,-0.557491289,0.30237581,-0.153148043,0.546822215,-0.534106516,-1.800614844,-0.845253576,-0.80109865,-1.17455954,-1.0132725,0.237877402,0,-1.826881253,0.065274151,-0.094102886,0.218340611,0.119305857,0.064102564,0.418994413,-0.117233294,0.879590094,-0.879058313,-1.489449731,-2.278702094,-0.359116022,-0.281837161,-0.666412795,-0.627062706,-0.725800824,0.878980892,1.070160785,1.516098781,-0.191979522,-0.894141829,0.152997707,0.106069534,1.030056115,-2.963654396,-0.887844532,-0.267517234,-0.437397485,-0.980592441,-1.237882177,-1.10674759,-1.456487852,-0.392231076,-0.602409639,-0.926440654,-0.939542484,-0.382714617,0.093998554,-0.321318243,-0.495,0.968407684,-2.320711328,-0.205676676,0.110701107,-0.812231247,0.774010684,-1.541345553,-0.29719602,-3.044862518,-0.379918589,-0.106350653,-2.775096525,-0.68115942,-0.791896869,1.652298851,-0.208913649,-0.087074303,-1.015744033,-0.897435897,-0.292881701,0.386272471,-0.047326077,-0.405463082,-0.088488456,0.44949762,-0.219276388,0.062078063,-1.459236544,-0.807425294,-0.488974113,-2.852564103,-0.194269063,-0.297766749,-1.040061633,-0.637319616,-2.067014795,0.233553912,-0.433608189,-1.138373121,0.074664012,-0.975215952,-0.574776579,-0.077666904,-0.233035048,-0.200803213,-0.547945205,0.242152466,-0.294985251,-0.210970464,-0.68267609,-0.090767635,-0.593327497,-0.927766733,-1.992031873,0.142706925,2.127659574,-0.617283951,-0.010324179,-0.042973786,1.07282595,0.335823056,-1.415257649,-0.424615385,-0.631711939,-0.528169014,-1.379310345,0.314942261,0.040371417,0.214285875,0,-0.084309133,-1.46740638,0.050075113,0.322368421,-0.724133129,0.933382138,-0.696090047,-0.261780105,-0.760616945,-0.172413793,-1.105390672,-0.498624484,-0.63921381,0.398406375,-0.606520091,0.504868374,-0.937884379,-0.815547703,-0.913223998,-0.035229875,-1.067893732,0.448574175,0.162403573,1.348314607,-0.537109375,-0.218221896,0.025833118,-1.71825999,0.492505353,-1.808001866,-2.283363949,-0.225090036,0.072542619,-0.707918196,-1.410788382,-0.369458128,3.944315545,-0.346720601,-0.306412782,-0.566973777,-0.147710487,-0.382848392,0.118483412,-0.622254758,1.963479285,0.098577665,-1.160158461,-0.672121566,0.121825508,-1.31334008,-1.601158545,-0.264993026,0.636882129,-4.741221653,-0.895679663,-1.283753873,0.017403411,-0.270513977,1.308842939,-6.281771968,-0.322537293,-1.667422868,0.285074323,-1.718690157,-2.340892465,-0.429326288,0.114406407,-0.099725754
